DETAILED_RACE|3929-7|Coquitlam Band (Kwikwetlem First Nation)
DETAILED_RACE|3930-5|Cote First Nation
DETAILED_RACE|3931-3|Couchiching First Nation
DETAILED_RACE|3932-1|Cowessess Band
DETAILED_RACE|3933-9|Cowichan
DETAILED_RACE|3934-7|Cree Canadian
DETAILED_RACE|3935-4|Cross Lake First Nation
DETAILED_RACE|3936-2|Curve Lake Band
DETAILED_RACE|3937-0|Dene Band Nwt (NW Territory)
DETAILED_RACE|3938-8|Dene Canadian
DETAILED_RACE|3939-6|Ditidaht Band
DETAILED_RACE|3940-4|Dogrib
DETAILED_RACE|3941-2|Eagle Lake Band
DETAILED_RACE|3942-0|Eastern Cree
DETAILED_RACE|3943-8|Ebb and Flow Band
DETAILED_RACE|3944-6|English River First Nation
DETAILED_RACE|3945-3|Eskasoni
DETAILED_RACE|3946-1|Esquimalt
DETAILED_RACE|3947-9|Fisher River
DETAILED_RACE|3948-7|Five Nations
DETAILED_RACE|3949-5|Fort Alexander Band
DETAILED_RACE|1071-0|French Canadian/French American Indian
DETAILED_RACE|3951-1|Garden River Nation
DETAILED_RACE|3952-9|Gibson Band (Wahta Mohawk)
DETAILED_RACE|3953-7|Gitksan
DETAILED_RACE|3954-5|Grassy Narrows First Nation
DETAILED_RACE|3955-2|Gull Bay Band
DETAILED_RACE|3956-0|Gwichya Gwich'in
DETAILED_RACE|3957-8|Heiltsuk Band
DETAILED_RACE|3958-6|Hesquiaht Band
DETAILED_RACE|3959-4|Hiawatha First Nation
DETAILED_RACE|3960-2|Hope Band (Chawathil Nation)
DETAILED_RACE|3961-0|Huron
DETAILED_RACE|3962-8|Huron of Lorretteville
DETAILED_RACE|3963-6|Innu (Montagnais)
DETAILED_RACE|3964-4|Interior Salish
DETAILED_RACE|3965-1|James Bay Cree
DETAILED_RACE|3966-9|James Smith Cree Nation
DETAILED_RACE|3967-7|Kahkewistahaw First Nation
DETAILED_RACE|3968-5|Kamloops Band
DETAILED_RACE|3969-3|Kanaka Bar
DETAILED_RACE|3970-1|Kaska Dena
DETAILED_RACE|3971-9|Keeseekoose Band
DETAILED_RACE|3972-7|Kingsclear Band
DETAILED_RACE|3973-5|Kitamaat
DETAILED_RACE|3974-3|Kitigan Zibi Anishinabeg
DETAILED_RACE|3975-0|Klahoose First Nation
DETAILED_RACE|3976-8|Kwakiutl
DETAILED_RACE|3977-6|Kyuquot Band
DETAILED_RACE|3978-4|Lakahahmen Band
DETAILED_RACE|3979-2|Lake Manitoba Band
DETAILED_RACE|3980-0|Lake St. Martin Band
DETAILED_RACE|3981-8|Lennox Island Band
DETAILED_RACE|3982-6|Liard River First Nation
DETAILED_RACE|3983-4|Lillooet
DETAILED_RACE|3984-2|Listuguj Mi'Gmaq First Nation
DETAILED_RACE|3985-9|Little Shuswap Band
DETAILED_RACE|3986-7|Long Plain First Nation
DETAILED_RACE|3987-5|Lower Nicola Indian Band
DETAILED_RACE|3988-3|Malahat First Nation
DETAILED_RACE|3989-1|Matachewan Band
DETAILED_RACE|3990-9|Mcleod Lake
DETAILED_RACE|3991-7|Metis
DETAILED_RACE|3992-5|Millbrook First Nation
DETAILED_RACE|3993-3|Mississaugas of the Credit
DETAILED_RACE|3994-1|Mohawk Canadian
DETAILED_RACE|3995-8|Mohawk Kahnawake
DETAILED_RACE|3996-6|Mohawks of Kanesatake
DETAILED_RACE|3997-4|Mohawks of the Bay of Quinte
DETAILED_RACE|3998-2|Mohican Canadian
DETAILED_RACE|3999-0|Musqueam Band
DETAILED_RACE|4000-6|N’Quatqua (Anderson Lake)
DETAILED_RACE|4001-4|Namgis First Nation (Nimpkish)
DETAILED_RACE|4002-2|Nanaimo (Snuneymuxw)
DETAILED_RACE|4003-0|Nanoose First Nation
DETAILED_RACE|4004-8|Naskapi
DETAILED_RACE|4005-5|Nation Huronne Wendat
DETAILED_RACE|4006-3|Nipissing First Nation
DETAILED_RACE|4007-1|Nisga'a Nation
DETAILED_RACE|4008-9|North Thompson Band (Simpcw First Nation)
DETAILED_RACE|4009-7|Nuu-chah-nulth (Nootka)
DETAILED_RACE|4010-5|Odanak
DETAILED_RACE|4011-3|Ohiaht Band (Huu-ay-aht First Nation)
DETAILED_RACE|4012-1|Oneida Nation of the Thames
DETAILED_RACE|4013-9|Opaskwayak Cree Nation
DETAILED_RACE|4014-7|Osoyoos Band
DETAILED_RACE|4015-4|Pacheedaht First Nation
DETAILED_RACE|4016-2|Pauquachin
DETAILED_RACE|4017-0|Peepeekisis
DETAILED_RACE|4018-8|Peguis
DETAILED_RACE|4019-6|Penelakut
DETAILED_RACE|4020-4|Penticton
DETAILED_RACE|4021-2|Pine Creek
DETAILED_RACE|4022-0|Plains Cree
DETAILED_RACE|4023-8|Rainy River First Nations
DETAILED_RACE|4024-6|Red Earth Band
DETAILED_RACE|4025-3|Roseau River
DETAILED_RACE|4026-1|Saddle Lake
DETAILED_RACE|4027-9|Sakimay First Nations
DETAILED_RACE|4028-7|Sandy Bay Band
DETAILED_RACE|4029-5|Sarcee (Tsuut'Ina Nation)
DETAILED_RACE|4030-3|Saugeen
DETAILED_RACE|4031-1|Saulteau First Nations
DETAILED_RACE|4032-9|Saulteaux
DETAILED_RACE|4033-7|Seabird Island
DETAILED_RACE|4034-5|Sechelt
DETAILED_RACE|4035-2|Seine River First Nation
DETAILED_RACE|4036-0|Serpent River
DETAILED_RACE|4037-8|Seton Lake
DETAILED_RACE|4038-6|Shoal Lake Cree Nation
DETAILED_RACE|4039-4|Shuswap
DETAILED_RACE|4040-2|Siksika Canadian
DETAILED_RACE|4041-0|Similkameen
DETAILED_RACE|4042-8|Six Nations Canada
DETAILED_RACE|4043-6|Six Nations of the Grand River
DETAILED_RACE|4044-4|Skawahlook First Nation
DETAILED_RACE|4045-1|Skeetchestn Indian Band
DETAILED_RACE|4046-9|Skookum Chuck Band
DETAILED_RACE|4047-7|Skowkale
DETAILED_RACE|4048-5|Skuppah
DETAILED_RACE|4049-3|Skwah First Nation
DETAILED_RACE|4050-1|Skway First Nation
DETAILED_RACE|4051-9|Songhees First Nation
DETAILED_RACE|4052-7|Soowahlie First Nation
DETAILED_RACE|4053-5|Spuzzum First Nation
DETAILED_RACE|4054-3|Squamish Nation
DETAILED_RACE|4055-0|Stanjikoming First Nation
DETAILED_RACE|4056-8|Sto\:lo Nation
DETAILED_RACE|4057-6|Stone
DETAILED_RACE|4058-4|Sucker Creek First Nation
DETAILED_RACE|4059-2|Swampy Cree
DETAILED_RACE|4060-0|Tahltan
DETAILED_RACE|4061-8|Taku River Tlingit
DETAILED_RACE|4062-6|Tete De Boule (Attikamek)
DETAILED_RACE|4063-4|Thompson
DETAILED_RACE|4064-2|Tobacco Plains Band
DETAILED_RACE|4065-9|Tobique First Nation
DETAILED_RACE|4066-7|Toquaht
DETAILED_RACE|4067-5|Tsartlip
DETAILED_RACE|4068-3|Tsawout First Nation
DETAILED_RACE|4069-1|Tseycum
DETAILED_RACE|4070-9|Uchucklesaht
DETAILED_RACE|4071-7|Ucluelet First Nation
DETAILED_RACE|4072-5|Vuntut Gwitchin First Nation
DETAILED_RACE|4073-3|Wabauskang First Nation
DETAILED_RACE|4074-1|Walpole Island
DETAILED_RACE|4075-8|Wasauksing First Nation
DETAILED_RACE|4076-6|Waywayseecappo First Nation
DETAILED_RACE|4077-4|West Bay Band
DETAILED_RACE|4078-2|White Bear Band
DETAILED_RACE|4079-0|Whitefish Lake Band
DETAILED_RACE|4080-8|Wikwemikong
DETAILED_RACE|4081-6|Wolf Lake Band
DETAILED_RACE|4082-4|Woodland Cree First Nation
DETAILED_RACE|4083-2|Woodstock First Nation
DETAILED_RACE|4084-0|Xaxli'p First Nation (Fountain Band)
DETAILED_RACE|4085-7|LATIN AMERICAN INDIAN
DETAILED_RACE|1070-2|Central American Indian
DETAILED_RACE|4087-3|Belizean Indian
DETAILED_RACE|4088-1|Cakchiquel
DETAILED_RACE|4089-9|Choco
DETAILED_RACE|4090-7|Costa Rican Indian
DETAILED_RACE|4091-5|Salvadoran Indian
DETAILED_RACE|4092-3|Guatemalan Indian
DETAILED_RACE|4093-1|Guatemalan Mayan
DETAILED_RACE|4094-9|Guaymi
DETAILED_RACE|4095-6|Honduran Indian
DETAILED_RACE|4096-4|Kanjobal
DETAILED_RACE|4097-2|Kekchi
DETAILED_RACE|4098-0|Kuna Indian
DETAILED_RACE|4099-8|Lenca
DETAILED_RACE|4100-4|Maya Central American
DETAILED_RACE|4101-2|Miskito
DETAILED_RACE|4102-0|Nicaraguan Indian
DETAILED_RACE|4103-8|Panamanian Indian
DETAILED_RACE|4104-6|Pipil
DETAILED_RACE|4105-3|Quiche
DETAILED_RACE|4106-1|Rama
DETAILED_RACE|4107-9|Sumo
DETAILED_RACE|4108-7|Nahua
DETAILED_RACE|4109-5|Mexican Indian
DETAILED_RACE|4110-3|Amuzgo
DETAILED_RACE|4111-1|Aztec
DETAILED_RACE|4112-9|Chatino
DETAILED_RACE|4113-7|Chinantec
DETAILED_RACE|4114-5|Chocho
DETAILED_RACE|4115-2|Concho
DETAILED_RACE|4116-0|Cora
DETAILED_RACE|4117-8|Cochimi
DETAILED_RACE|4118-6|Cuicatec
DETAILED_RACE|4119-4|Huastec
DETAILED_RACE|4120-2|Huave
DETAILED_RACE|4121-0|Huichol
DETAILED_RACE|4122-8|Ixcatec
DETAILED_RACE|4123-6|Lacandon
DETAILED_RACE|4124-4|Lagunero
DETAILED_RACE|4125-1|Mazahua
DETAILED_RACE|4126-9|Mazatec
DETAILED_RACE|4127-7|Mixe
DETAILED_RACE|4128-5|Mixtec
DETAILED_RACE|4129-3|Nahuatl
DETAILED_RACE|4130-1|Olmec
DETAILED_RACE|4131-9|Opata
DETAILED_RACE|4132-7|Otomi
DETAILED_RACE|4133-5|Popoluca
DETAILED_RACE|4134-3|Seri
DETAILED_RACE|4135-0|Tarahumara (Raramuri)
DETAILED_RACE|4136-8|Tarasco (Purepecha)
DETAILED_RACE|4137-6|Tepehua
DETAILED_RACE|4138-4|Tequistlatec
DETAILED_RACE|4139-2|Tlapanec
DETAILED_RACE|4140-0|Tojolabal
DETAILED_RACE|4141-8|Toltec
DETAILED_RACE|4142-6|Triqui (Trique)
DETAILED_RACE|4143-4|Tzeltal
DETAILED_RACE|4144-2|Tzotzil
DETAILED_RACE|4145-9|Zapotec
DETAILED_RACE|4146-7|Zoque
DETAILED_RACE|1072-8|Mexican American Indian
DETAILED_RACE|4148-3|Chichimeca
DETAILED_RACE|1073-6|South American Indian
DETAILED_RACE|4150-9|Ache Indian
DETAILED_RACE|4151-7|Amazon Indian
DETAILED_RACE|4152-5|Andean Indian
DETAILED_RACE|4153-3|Arawak
DETAILED_RACE|4154-1|Argentinean Indian
DETAILED_RACE|4155-8|Aymara
DETAILED_RACE|4156-6|Bolivian Indian
DETAILED_RACE|4157-4|Brazilian Indian
DETAILED_RACE|4158-2|Canela
DETAILED_RACE|4159-0|Chilean Indian
DETAILED_RACE|4160-8|Colombian Indian
DETAILED_RACE|4161-6|Ecuadorian Indian
DETAILED_RACE|4162-4|Guarani
DETAILED_RACE|4163-2|Guyanese South American Indian
DETAILED_RACE|4164-0|Inca
DETAILED_RACE|4165-7|Mapuche (Araucanian)
DETAILED_RACE|4166-5|Maya South American
DETAILED_RACE|4167-3|Paraguayan Indian
DETAILED_RACE|4168-1|Peruvian Indian
DETAILED_RACE|4169-9|Quechua
DETAILED_RACE|4170-7|Quichua
DETAILED_RACE|4171-5|Tehuelche
DETAILED_RACE|4172-3|Tupi
DETAILED_RACE|4173-1|Uruguayan Indian
DETAILED_RACE|4174-9|Venezuelan Indian
DETAILED_RACE|4175-6|Zaparo
DETAILED_RACE|4176-4|Caribbean Indian
DETAILED_RACE|4177-2|Carib
DETAILED_RACE|4178-0|Taino
DETAILED_RACE|4179-8|Dominican Indian
DETAILED_RACE|4180-6|Puerto Rican Indian
DETAILED_RACE|4181-4|Cuban Indian
DETAILED_RACE|1074-4|Spanish American Indian
DETAILED_RACE|4183-0|Mesoamerian Indian
DETAILED_RACE|4184-8|Mayo
DETAILED_RACE|4185-5|Maya
DETAILED_RACE|2028-9|Asian
DETAILED_RACE|2029-7|Asian Indian
DETAILED_RACE|2030-5|Bangladeshi
DETAILED_RACE|2031-3|Bhutanese
DETAILED_RACE|2032-1|Burmese
DETAILED_RACE|2033-9|Cambodian
DETAILED_RACE|2034-7|Chinese
DETAILED_RACE|2035-4|Taiwanese
DETAILED_RACE|2036-2|Filipino
DETAILED_RACE|2037-0|Hmong
DETAILED_RACE|2038-8|Indonesian
DETAILED_RACE|2039-6|Japanese
DETAILED_RACE|2040-4|Korean
DETAILED_RACE|2041-2|Laotian
DETAILED_RACE|2042-0|Malaysian
DETAILED_RACE|2043-8|Okinawan
DETAILED_RACE|2044-6|Pakistani
DETAILED_RACE|2045-3|Sri Lankan
DETAILED_RACE|2046-1|Thai
DETAILED_RACE|2047-9|Vietnamese
DETAILED_RACE|2048-7|Iwo Jiman
DETAILED_RACE|2049-5|Maldivian
DETAILED_RACE|2050-3|Nepalese
DETAILED_RACE|2051-1|Singaporean
DETAILED_RACE|2052-9|Madagascar
DETAILED_RACE|2054-5|Black or African American
DETAILED_RACE|2056-0|Black
DETAILED_RACE|2058-6|African American
DETAILED_RACE|2060-2|African
DETAILED_RACE|2061-0|Botswanan
DETAILED_RACE|2062-8|Ethiopian
DETAILED_RACE|2063-6|Liberian
DETAILED_RACE|2064-4|Namibian
DETAILED_RACE|2065-1|Nigerian
DETAILED_RACE|2066-9|Zairean
DETAILED_RACE|4186-3|Somali
DETAILED_RACE|2067-7|Bahamian
DETAILED_RACE|2068-5|Barbadian
DETAILED_RACE|2069-3|Dominican
DETAILED_RACE|2070-1|Dominica Islander
DETAILED_RACE|2071-9|Haitian
DETAILED_RACE|2072-7|Jamaican
DETAILED_RACE|2073-5|Tobagoan
DETAILED_RACE|2074-3|Trinidadian
DETAILED_RACE|2075-0|West Indian
DETAILED_RACE|2076-8|Native Hawaiian or Other Pacific Islander
DETAILED_RACE|2078-4|Polynesian
DETAILED_RACE|2079-2|Native Hawaiian
DETAILED_RACE|2080-0|Samoan
DETAILED_RACE|2081-8|Tahitian
DETAILED_RACE|2082-6|Tongan
DETAILED_RACE|2083-4|Tokelauan
DETAILED_RACE|2085-9|Micronesian
DETAILED_RACE|2086-7|Guamanian or Chamorro
DETAILED_RACE|2087-5|Guamanian
DETAILED_RACE|2088-3|Chamorro
DETAILED_RACE|2089-1|Mariana Islander
DETAILED_RACE|2090-9|Marshallese
DETAILED_RACE|2091-7|Palauan
DETAILED_RACE|2092-5|Carolinian
DETAILED_RACE|2093-3|Kosraean
DETAILED_RACE|2094-1|Pohnpeian
DETAILED_RACE|2095-8|Saipanese
DETAILED_RACE|2096-6|Kiribati
DETAILED_RACE|2097-4|Chuukese
DETAILED_RACE|2098-2|Yapese
DETAILED_RACE|2100-6|Melanesian
DETAILED_RACE|2101-4|Fijian
DETAILED_RACE|2102-2|Papua New Guinean
DETAILED_RACE|2103-0|Solomon Islander
DETAILED_RACE|2104-8|New Hebrides
DETAILED_RACE|2500-7|Other Pacific Islander
DETAILED_RACE|2106-3|White
DETAILED_RACE|2108-9|European
DETAILED_RACE|2109-7|Armenian
DETAILED_RACE|2110-5|English
DETAILED_RACE|2111-3|French
DETAILED_RACE|2112-1|German
DETAILED_RACE|2113-9|Irish
DETAILED_RACE|2114-7|Italian
DETAILED_RACE|2115-4|Polish
DETAILED_RACE|2116-2|Scottish
DETAILED_RACE|2118-8|Middle Eastern or North African
DETAILED_RACE|2119-6|Assyrian
DETAILED_RACE|2120-4|Egyptian
DETAILED_RACE|2121-2|Iranian
DETAILED_RACE|2122-0|Iraqi
DETAILED_RACE|2123-8|Lebanese
DETAILED_RACE|2124-6|Palestinian
DETAILED_RACE|2125-3|Syrian
DETAILED_RACE|2126-1|Afghanistani
DETAILED_RACE|2127-9|Israeli
DETAILED_RACE|2129-5|Arab
DETAILED_RACE|2131-1|Other Race
DETAILED_ETHNICITY|2133-7|Ethnicity
DETAILED_ETHNICITY|ASKU|asked but unknown
DETAILED_ETHNICITY|OTH|other
DETAILED_ETHNICITY|UNK|unknown
NULL_FLAVOR|UNK|Unknown
NULL_FLAVOR|ASKU|Asked but no answer
DETAILED_ETHNICITY|2135-2|Hispanic or Latino
DETAILED_ETHNICITY|2137-8|Spaniard
DETAILED_ETHNICITY|2138-6|Andalusian
DETAILED_ETHNICITY|2139-4|Asturian
DETAILED_ETHNICITY|2140-2|Castillian
DETAILED_ETHNICITY|2141-0|Catalonian
DETAILED_ETHNICITY|2142-8|Belearic Islander
DETAILED_ETHNICITY|2143-6|Gallego
DETAILED_ETHNICITY|2144-4|Valencian
DETAILED_ETHNICITY|2145-1|Canarian
DETAILED_ETHNICITY|2146-9|Spanish Basque
DETAILED_ETHNICITY|2148-5|Mexican
DETAILED_ETHNICITY|2149-3|Mexican American
DETAILED_ETHNICITY|2150-1|Mexicano
DETAILED_ETHNICITY|2151-9|Chicano
DETAILED_ETHNICITY|2152-7|La Raza
DETAILED_ETHNICITY|2153-5|Mexican American Indian
DETAILED_ETHNICITY|2155-0|Central American
DETAILED_ETHNICITY|2156-8|Costa Rican
DETAILED_ETHNICITY|2157-6|Guatemalan
DETAILED_ETHNICITY|2158-4|Honduran
DETAILED_ETHNICITY|2159-2|Nicaraguan
DETAILED_ETHNICITY|2160-0|Panamanian
DETAILED_ETHNICITY|2161-8|Salvadoran
DETAILED_ETHNICITY|2162-6|Central American Indian
DETAILED_ETHNICITY|2163-4|Canal Zone
DETAILED_ETHNICITY|2165-9|South American
DETAILED_ETHNICITY|2166-7|Argentinean
DETAILED_ETHNICITY|2167-5|Bolivian
DETAILED_ETHNICITY|2168-3|Chilean
DETAILED_ETHNICITY|2169-1|Colombian
DETAILED_ETHNICITY|2170-9|Ecuadorian
DETAILED_ETHNICITY|2171-7|Paraguayan
DETAILED_ETHNICITY|2172-5|Peruvian
DETAILED_ETHNICITY|2173-3|Uruguayan
DETAILED_ETHNICITY|2174-1|Venezuelan
DETAILED_ETHNICITY|2175-8|South American Indian
DETAILED_ETHNICITY|2176-6|Criollo
DETAILED_ETHNICITY|2178-2|Latin American
DETAILED_ETHNICITY|2180-8|Puerto Rican
DETAILED_ETHNICITY|2182-4|Cuban
DETAILED_ETHNICITY|2184-0|Dominican
DETAILED_ETHNICITY|2186-5|Not Hispanic or Latino
DETAILED_ETHNICITY|asked-declined|Asked But Declined
